id,date,function_id,execution_time
6233,2020-11-01,2,348
17861,2020-11-09,5,150
1957,2020-09-11,0,74
16213,2020-12-03,5,148
14437,2020-11-27,4,5753
16006,2020-09-21,5,155
13151,2020-06-09,4,5824
9815,2020-07-27,3,1038
9276,2020-08-25,3,1027
1190,2020-12-26,0,63
17753,2020-11-10,5,164
16237,2020-07-17,5,145
15877,2020-06-26,5,135
16043,2020-04-25,5,154
16197,2020-01-31,5,144
14514,2020-03-19,4,5845
17900,2020-08-31,5,133
3633,2020-05-23,1,249
1552,2020-11-06,0,64
2267,2020-01-16,0,67
5300,2020-09-28,1,256
10589,2020-09-08,3,1037
17287,2020-09-26,5,144
4975,2020-11-22,1,255
2902,2020-06-06,0,76
14137,2020-06-18,4,5739
16961,2020-03-16,5,147
4298,2020-03-29,1,255
11596,2020-04-06,3,1031
2028,2020-07-15,0,66
2079,2020-01-01,0,68
11616,2020-05-20,3,1043
13228,2020-09-25,4,5734
8000,2020-05-30,2,335
4224,2020-11-01,1,252
14380,2020-10-27,4,5844
12268,2020-08-21,4,5853
3512,2020-05-30,1,254
15328,2020-12-24,5,170
8441,2020-04-09,2,362
1454,2020-09-11,0,72
7453,2020-04-07,2,337
591,2020-09-08,0,63
6462,2020-04-08,2,327
10379,2020-10-12,3,1027
13233,2020-02-02,4,5732
11656,2020-01-25,3,1036
6052,2020-06-02,2,337
11198,2020-10-24,3,1036
2195,2020-11-12,0,66
5740,2020-05-10,1,257
15014,2020-10-13,5,165
14719,2020-05-18,4,5595
16265,2020-10-10,5,138
13073,2020-04-23,4,5612
14378,2020-04-23,4,5715
16786,2020-07-28,5,145
3787,2020-10-16,1,253
4729,2020-05-01,1,256
2947,2020-04-17,0,69
1481,2020-08-07,0,63
4088,2020-03-31,1,250
1092,2020-08-26,0,73
955,2020-12-19,0,69
15615,2020-05-06,5,150
17727,2020-01-08,5,137
7291,2020-03-16,2,356
12121,2020-04-20,4,5838
6603,2020-10-15,2,329
2226,2020-12-31,0,73
7562,2020-10-19,2,319
14572,2020-08-30,4,5890
10107,2020-06-15,3,1034
11967,2020-01-02,3,1027
14240,2020-03-14,4,5675
6051,2020-11-21,2,331
16519,2020-12-03,5,166
4685,2020-04-17,1,250
9648,2020-03-22,3,1036
15232,2020-07-09,5,151
16841,2020-04-06,5,130
4498,2020-07-06,1,246
1802,2020-12-03,0,59
11471,2020-04-09,3,1028
6588,2020-11-03,2,311
3244,2020-05-24,1,257
5609,2020-04-25,1,258
7512,2020-10-07,2,350
5859,2020-05-19,1,257
5120,2020-08-21,1,255
13230,2020-12-30,4,5759
11219,2020-08-06,3,1033
2536,2020-03-20,0,56
8062,2020-05-22,2,301
7299,2020-03-29,2,317
13090,2020-04-29,4,5845
5747,2020-07-02,1,252
17239,2020-02-02,5,143
2986,2020-01-08,0,58
2678,2020-07-27,0,67
12228,2020-03-06,4,5953
8261,2020-02-05,2,343
13954,2020-01-13,4,5698
2106,2020-02-16,0,65
8356,2020-10-30,2,323
94,2020-02-09,0,67
4193,2020-12-07,1,255
12881,2020-05-22,4,5624
6069,2020-11-12,2,305
572,2020-08-21,0,68
9399,2020-11-15,3,1030
16221,2020-11-24,5,163
17548,2020-08-17,5,152
7058,2020-02-15,2,325
6199,2020-06-15,2,317
14248,2020-09-23,4,5825
14542,2020-12-11,4,5773
6054,2020-03-16,2,335
6920,2020-01-01,2,317
13438,2020-05-04,4,5772
12282,2020-11-05,4,5861
943,2020-02-12,0,62
15846,2020-11-03,5,145
8631,2020-03-02,2,342
2714,2020-07-09,0,65
8842,2020-08-09,2,338
3383,2020-03-21,1,253
7422,2020-04-07,2,379
10234,2020-05-15,3,1036
2058,2020-12-29,0,68
305,2020-04-19,0,66
16106,2020-01-21,5,148
16747,2020-08-14,5,144
907,2020-06-19,0,74
7795,2020-11-11,2,368
7870,2020-02-25,2,332
8625,2020-08-15,2,308
14060,2020-01-06,4,5892
7170,2020-12-11,2,336
6435,2020-07-25,2,359
9497,2020-02-13,3,1037
14113,2020-03-16,4,5791
9279,2020-02-19,3,1030
12900,2020-07-03,4,5858
12022,2020-09-06,4,5921
8853,2020-09-11,2,317
12742,2020-10-25,4,5834
1992,2020-11-04,0,69
7862,2020-04-26,2,315
3824,2020-02-13,1,256
2405,2020-03-10,0,65
16690,2020-04-15,5,142
10586,2020-10-23,3,1037
13399,2020-03-05,4,5872
3255,2020-10-23,1,253
16626,2020-05-06,5,150
17827,2020-01-26,5,159
185,2020-11-16,0,71
7961,2020-10-18,2,312
15401,2020-02-04,5,141
1268,2020-12-29,0,67
14367,2020-11-25,4,5716
5959,2020-01-23,1,256
15007,2020-06-02,5,148
7105,2020-01-05,2,321
13633,2020-06-06,4,5843
14648,2020-01-07,4,5801
5499,2020-06-05,1,253
14348,2020-02-20,4,5955
11837,2020-12-01,3,1037
9337,2020-03-25,3,1033
1570,2020-10-16,0,59
833,2020-06-19,0,77
3480,2020-11-15,1,250
5416,2020-03-05,1,255
4112,2020-06-24,1,253
9122,2020-03-22,3,1028
14961,2020-08-12,4,5772
3045,2020-07-27,1,251
679,2020-09-13,0,63
5802,2020-04-03,1,257
1456,2020-09-17,0,64
11529,2020-06-10,3,1027
5787,2020-12-11,1,254
8012,2020-08-16,2,317
17185,2020-09-16,5,163
4214,2020-02-23,1,257
8170,2020-12-11,2,317
4017,2020-05-09,1,253
10063,2020-04-03,3,1029
3623,2020-07-25,1,249
10551,2020-02-08,3,1034
11851,2020-10-21,3,1026
2330,2020-06-22,0,62
2173,2020-04-30,0,67
15398,2020-02-28,5,161
13825,2020-05-03,4,5891
3849,2020-04-09,1,253
6340,2020-04-05,2,362
16282,2020-06-29,5,166
5162,2020-10-14,1,255
5729,2020-02-15,1,251
11955,2020-05-17,3,1029
7329,2020-06-06,2,337
17079,2020-04-05,5,156
8500,2020-08-19,2,344
3312,2020-09-19,1,253
2282,2020-03-20,0,69
6392,2020-06-09,2,402
3800,2020-08-31,1,256
14197,2020-10-25,4,5900
2800,2020-05-26,0,64
4865,2020-04-11,1,254
9775,2020-07-06,3,1026
12023,2020-08-19,4,5808
7046,2020-10-06,2,324
930,2020-09-03,0,60
14747,2020-11-05,4,5764
11298,2020-06-23,3,1037
8914,2020-03-01,2,353
2061,2020-02-13,0,61
13187,2020-10-29,4,5735
9339,2020-02-28,3,1036
9198,2020-09-05,3,1039
14710,2020-06-10,4,5904
4118,2020-09-08,1,254
14515,2020-12-09,4,5951
8374,2020-03-04,2,346
4456,2020-07-31,1,253
128,2020-03-21,0,61
5213,2020-12-10,1,256
6848,2020-01-25,2,336
16655,2020-03-04,5,152
13667,2020-08-12,4,5842
14415,2020-06-14,4,5739
7037,2020-12-12,2,343
17043,2020-12-11,5,148
5786,2020-01-09,1,253
10795,2020-08-04,3,1028
7106,2020-12-03,2,346
5592,2020-07-07,1,254
3950,2020-03-18,1,253
1591,2020-08-29,0,68
3989,2020-11-13,1,254
12294,2020-06-30,4,6017
8072,2020-08-06,2,340
5514,2020-06-09,1,258
2480,2020-11-24,0,68
6426,2020-10-08,2,330
1646,2020-08-30,0,77
2512,2020-09-01,0,66
207,2020-08-10,0,64
7624,2020-02-26,2,337
10867,2020-04-14,3,1029
10008,2020-05-30,3,1024
17455,2020-02-24,5,153
1155,2020-10-20,0,72
649,2020-06-21,0,62
17492,2020-10-06,5,156
15951,2020-02-27,5,163
12860,2020-07-28,4,5797
16112,2020-08-22,5,161
15913,2020-04-23,5,151
994,2020-12-23,0,65
7308,2020-06-05,2,336
3994,2020-05-17,1,254
1122,2020-03-27,0,73
13827,2020-07-01,4,5973
10906,2020-03-06,3,1021
2952,2020-02-07,0,73
1517,2020-04-06,0,62
5505,2020-11-22,1,253
17542,2020-11-16,5,168
14014,2020-08-27,4,5783
13082,2020-03-01,4,5929
14711,2020-07-06,4,5706
17049,2020-07-29,5,166
1176,2020-06-04,0,71
14631,2020-09-01,4,5588
7636,2020-06-05,2,353
2029,2020-05-28,0,67
8396,2020-01-19,2,307
458,2020-03-06,0,67
15860,2020-12-19,5,150
445,2020-05-09,0,49
11444,2020-08-15,3,1035
4377,2020-08-20,1,255
7176,2020-09-23,2,342
5882,2020-09-11,1,252
8179,2020-07-16,2,310
13112,2020-05-06,4,5681
7188,2020-04-17,2,360
13095,2020-07-01,4,5807
16507,2020-09-11,5,154
257,2020-08-20,0,61
12599,2020-04-02,4,5699
12971,2020-05-06,4,5848
13068,2020-09-07,4,5852
9163,2020-02-15,3,1037
16095,2020-02-16,5,159
6165,2020-08-15,2,329
9244,2020-05-21,3,1032
4553,2020-07-11,1,251
11083,2020-02-01,3,1031
8412,2020-12-23,2,338
1550,2020-11-10,0,67
12955,2020-12-23,4,5800
7673,2020-01-29,2,340
1103,2020-03-04,0,68
12505,2020-12-12,4,5743
9335,2020-07-03,3,1036
1196,2020-10-15,0,62
13203,2020-01-09,4,5836
5633,2020-07-10,1,254
6882,2020-05-12,2,317
17004,2020-06-06,5,159
14626,2020-07-31,4,5811
15502,2020-03-29,5,162
17273,2020-01-18,5,148
3091,2020-04-14,1,261
14791,2020-08-24,4,5706
952,2020-07-28,0,72
14701,2020-10-22,4,5811
17839,2020-06-09,5,161
11795,2020-02-25,3,1033
818,2020-09-13,0,77
4156,2020-05-31,1,256
7402,2020-07-10,2,364
5396,2020-11-26,1,248
1857,2020-06-02,0,58
15044,2020-11-07,5,140
16443,2020-07-14,5,159
7734,2020-09-25,2,323
3588,2020-07-21,1,255
7773,2020-05-21,2,322
12733,2020-07-02,4,5746
12536,2020-06-22,4,5826
164,2020-08-07,0,58
14352,2020-06-28,4,5802
7290,2020-11-27,2,341
11668,2020-08-02,3,1032
9325,2020-08-14,3,1040
15161,2020-04-12,5,162
6733,2020-04-22,2,366
16130,2020-07-22,5,145
1465,2020-03-19,0,66
9587,2020-07-05,3,1028
17382,2020-12-15,5,160
8,2020-04-05,0,69
16556,2020-08-05,5,156
17754,2020-06-22,5,147
2696,2020-01-03,0,62
4381,2020-05-12,1,256
86,2020-05-14,0,59
12387,2020-02-05,4,5688
6572,2020-01-18,2,346
3360,2020-09-05,1,248
8468,2020-06-30,2,353
10835,2020-05-02,3,1042
8027,2020-10-14,2,326
13131,2020-07-30,4,5775
6005,2020-10-24,2,331
9761,2020-11-09,3,1033
11983,2020-06-13,3,1029
13084,2020-04-24,4,5812
14752,2020-11-19,4,5948
4524,2020-09-16,1,253
669,2020-09-25,0,65
15212,2020-09-07,5,159
11768,2020-12-25,3,1031
12273,2020-04-01,4,5849
6213,2020-12-26,2,327
7242,2020-01-02,2,327
4662,2020-02-04,1,256
16108,2020-04-03,5,160
2656,2020-07-29,0,70
15217,2020-03-26,5,148
6799,2020-06-02,2,329
10968,2020-05-19,3,1034
5435,2020-09-27,1,255
8548,2020-02-15,2,347
4250,2020-03-24,1,253
4687,2020-10-16,1,256
565,2020-07-17,0,68
14913,2020-02-14,4,5774
7033,2020-03-02,2,340
10173,2020-04-12,3,1035
14949,2020-09-17,4,5784
1672,2020-12-31,0,65
3419,2020-11-22,1,254
8297,2020-11-09,2,355
264,2020-02-21,0,67
15716,2020-07-07,5,131
10596,2020-10-09,3,1037
13609,2020-06-10,4,5913
12569,2020-10-19,4,5837
13318,2020-03-09,4,5746
3985,2020-06-12,1,255
13668,2020-07-30,4,5859
11325,2020-11-07,3,1039
10841,2020-09-27,3,1035
1740,2020-01-11,0,59
6537,2020-02-18,2,306
16997,2020-06-16,5,146
13181,2020-08-05,4,5738
4230,2020-11-04,1,260
10819,2020-11-11,3,1032
13637,2020-05-02,4,5596
8466,2020-04-09,2,343
1679,2020-04-20,0,69
1204,2020-11-03,0,73
143,2020-04-27,0,70
9474,2020-11-29,3,1033
3831,2020-06-14,1,252
5520,2020-04-06,1,261
5023,2020-05-22,1,255
12650,2020-03-28,4,5870
17265,2020-09-09,5,145
11539,2020-06-26,3,1037
8638,2020-04-01,2,304
7332,2020-09-05,2,332
1799,2020-09-07,0,66
996,2020-12-13,0,55
15992,2020-07-31,5,152
6982,2020-09-04,2,293
10339,2020-11-23,3,1033
12632,2020-09-01,4,5953
11741,2020-03-23,3,1031
4817,2020-08-17,1,254
8618,2020-11-07,2,305
1282,2020-07-28,0,62
10061,2020-01-25,3,1032
16842,2020-02-29,5,164
2496,2020-04-28,0,64
7513,2020-05-17,2,329
1873,2020-03-05,0,58
10163,2020-01-05,3,1032
212,2020-09-23,0,59
16706,2020-11-08,5,155
6948,2020-02-13,2,309
2700,2020-12-12,0,62
16917,2020-05-18,5,170
3182,2020-04-29,1,248
15004,2020-01-03,5,136
1319,2020-08-30,0,73
8439,2020-05-19,2,312
16009,2020-08-27,5,153
531,2020-09-25,0,60
7765,2020-04-14,2,286
13097,2020-09-25,4,5937
11667,2020-12-10,3,1031
14575,2020-06-18,4,5824
11696,2020-02-13,3,1031
3350,2020-07-01,1,254
17659,2020-04-04,5,153
1203,2020-07-05,0,65
17663,2020-11-27,5,171
15753,2020-08-29,5,171
16404,2020-02-06,5,172
17732,2020-09-14,5,157
9005,2020-10-31,3,1035
16352,2020-09-03,5,160
3146,2020-06-26,1,255
4242,2020-08-31,1,254
672,2020-04-09,0,67
1647,2020-11-04,0,66
11185,2020-07-03,3,1033
17038,2020-12-28,5,166
16314,2020-05-23,5,143
4389,2020-01-30,1,253
8173,2020-04-10,2,324
11180,2020-01-07,3,1029
3860,2020-08-05,1,253
2475,2020-12-09,0,64
7504,2020-07-17,2,342
6794,2020-04-06,2,351
16978,2020-01-31,5,165
3248,2020-01-09,1,253
15574,2020-05-12,5,147
5997,2020-09-25,1,253
8033,2020-03-25,2,347
3941,2020-01-26,1,253
8317,2020-04-24,2,294
693,2020-09-01,0,59
11255,2020-02-06,3,1035
8131,2020-07-31,2,356
5976,2020-10-19,1,257
1708,2020-02-10,0,67
17815,2020-07-16,5,156
6131,2020-06-05,2,319
8023,2020-12-06,2,337
6254,2020-08-15,2,347
16781,2020-12-02,5,141
2529,2020-04-23,0,70
12555,2020-12-13,4,5754
12731,2020-03-08,4,5816
9059,2020-01-09,3,1036
4282,2020-07-09,1,257
16188,2020-10-23,5,151
9281,2020-02-16,3,1031
12570,2020-12-07,4,5884
10911,2020-04-02,3,1039
2157,2020-06-01,0,71
11826,2020-07-27,3,1043
7956,2020-09-02,2,373
5908,2020-01-19,1,258
7166,2020-08-06,2,357
1662,2020-06-13,0,64
17071,2020-09-07,5,176
27,2020-02-10,0,63
17784,2020-12-24,5,130
6874,2020-10-15,2,332
9953,2020-12-17,3,1030
8151,2020-07-11,2,328
8265,2020-01-29,2,340
9162,2020-04-17,3,1034
15641,2020-01-06,5,150
10976,2020-05-01,3,1036
15833,2020-06-16,5,166
13105,2020-05-27,4,5861
8754,2020-05-12,2,346
7921,2020-04-03,2,299
3153,2020-09-18,1,257
11140,2020-10-05,3,1029
15139,2020-01-11,5,159
3750,2020-07-26,1,255
17591,2020-06-15,5,152
16337,2020-06-16,5,151
2977,2020-01-13,0,69
8610,2020-12-03,2,337
13322,2020-01-09,4,5818
16027,2020-07-14,5,173
8258,2020-12-08,2,338
3843,2020-02-28,1,258
4100,2020-04-01,1,252
438,2020-05-27,0,69
1265,2020-05-18,0,55
1936,2020-09-05,0,65
13585,2020-03-23,4,5692
9891,2020-01-04,3,1032
10016,2020-04-03,3,1037
6972,2020-10-21,2,329
11333,2020-01-14,3,1033
5776,2020-12-30,1,256
6601,2020-09-22,2,323
3032,2020-07-15,1,250
7787,2020-03-20,2,318
1553,2020-03-18,0,64
16636,2020-04-17,5,142
1212,2020-01-13,0,64
1489,2020-04-13,0,61
2024,2020-03-10,0,69
6715,2020-10-13,2,323
16562,2020-07-11,5,149
528,2020-05-16,0,68
6044,2020-08-20,2,293
17578,2020-11-10,5,159
16101,2020-02-22,5,151
13720,2020-10-19,4,5673
10197,2020-11-04,3,1034
17509,2020-04-17,5,145
4415,2020-05-08,1,260
15851,2020-01-21,5,166
11839,2020-09-29,3,1028
10391,2020-02-27,3,1032
16753,2020-05-10,5,160
10087,2020-09-01,3,1037
7718,2020-12-11,2,338
12873,2020-04-11,4,5967
17944,2020-08-02,5,163
14869,2020-10-28,4,5870
5394,2020-03-19,1,259
4689,2020-06-17,1,252
470,2020-01-11,0,66
12244,2020-02-06,4,5715
8485,2020-06-04,2,342
1269,2020-04-06,0,68
3214,2020-01-20,1,249
4007,2020-04-25,1,255
14922,2020-11-12,4,5828
6245,2020-09-20,2,315
625,2020-09-14,0,67
10123,2020-07-15,3,1027
16455,2020-11-04,5,157
7746,2020-09-09,2,331
1639,2020-01-22,0,72
2914,2020-09-05,0,71
9437,2020-05-04,3,1021
7213,2020-04-11,2,337
6070,2020-05-03,2,335
15388,2020-08-10,5,154
1845,2020-04-03,0,59
5153,2020-06-26,1,253
13618,2020-02-12,4,5893
7672,2020-07-26,2,350
17294,2020-05-30,5,163
2830,2020-05-14,0,66
12750,2020-10-25,4,5778
5710,2020-12-04,1,252
3403,2020-11-02,1,252
4053,2020-06-26,1,248
17376,2020-04-03,5,155
6061,2020-07-29,2,325
2302,2020-05-10,0,64
16859,2020-10-26,5,148
7087,2020-09-29,2,321
8106,2020-06-13,2,312
17793,2020-05-10,5,165
11036,2020-09-14,3,1036
5132,2020-06-13,1,252
6287,2020-12-26,2,334
2939,2020-12-25,0,63
9388,2020-05-09,3,1024
17769,2020-05-13,5,168
6269,2020-11-01,2,339
9077,2020-07-30,3,1035
3111,2020-08-10,1,254
4832,2020-03-16,1,251
821,2020-01-05,0,64
9983,2020-08-15,3,1035
11030,2020-11-22,3,1033
4427,2020-01-01,1,252
11170,2020-05-17,3,1039
11411,2020-07-21,3,1037
12463,2020-07-01,4,5917
6020,2020-06-10,2,298
11803,2020-06-22,3,1032
12986,2020-03-24,4,5791
13986,2020-10-29,4,5887
12409,2020-01-09,4,5740
5466,2020-04-12,1,252
9443,2020-12-10,3,1034
80,2020-01-22,0,63
374,2020-10-13,0,64
10581,2020-12-09,3,1033
17269,2020-07-24,5,138
9392,2020-12-13,3,1034
3517,2020-10-12,1,252
2553,2020-05-08,0,67
2545,2020-09-24,0,59
7930,2020-10-24,2,332
12623,2020-05-15,4,5681
12,2020-06-26,0,73
201,2020-04-15,0,80
8834,2020-10-24,2,357
12768,2020-04-20,4,5765
9199,2020-12-02,3,1031
15100,2020-12-25,5,157
4480,2020-10-19,1,249
41,2020-11-20,0,62
11146,2020-02-10,3,1037
16772,2020-12-12,5,142
6204,2020-10-29,2,327
4934,2020-03-31,1,255
3346,2020-05-20,1,258
4671,2020-11-10,1,255
1417,2020-09-11,0,64
5752,2020-10-26,1,258
4711,2020-01-26,1,253
14665,2020-08-03,4,5697
3010,2020-07-24,1,252
4092,2020-08-22,1,256
2857,2020-10-17,0,73
15617,2020-07-01,5,159
4510,2020-11-29,1,255
4513,2020-12-12,1,255
4688,2020-07-16,1,259
13208,2020-01-19,4,5733
4476,2020-06-30,1,255
9482,2020-02-10,3,1032
6742,2020-10-14,2,355
13932,2020-12-29,4,5953
11591,2020-12-01,3,1035
4933,2020-05-31,1,252
1634,2020-04-22,0,68
5940,2020-03-25,1,253
5038,2020-01-05,1,256
10152,2020-06-29,3,1038
11877,2020-11-02,3,1028
9645,2020-11-01,3,1039
13807,2020-11-16,4,5933
16385,2020-03-16,5,142
17965,2020-10-20,5,151
5125,2020-05-28,1,254
10005,2020-11-22,3,1037
8041,2020-09-17,2,351
17020,2020-02-09,5,131
4801,2020-10-19,1,250
9611,2020-02-09,3,1035
8065,2020-01-30,2,318
5237,2020-02-28,1,254
298,2020-06-14,0,66
9843,2020-09-24,3,1033
9270,2020-05-03,3,1033
10676,2020-06-28,3,1035
16371,2020-05-12,5,149
7206,2020-10-16,2,322
1559,2020-01-20,0,60
3176,2020-08-25,1,254
11284,2020-08-20,3,1026
263,2020-04-13,0,68
1806,2020-03-31,0,70
12243,2020-08-28,4,5822
15842,2020-05-15,5,152
5549,2020-03-21,1,252
8908,2020-10-16,2,343
2281,2020-10-19,0,65
1703,2020-08-11,0,53
15927,2020-06-06,5,155
4117,2020-04-15,1,251
12886,2020-05-30,4,5756
8896,2020-05-30,2,304
1603,2020-05-14,0,66
9039,2020-05-03,3,1035
8214,2020-12-29,2,308
12578,2020-09-02,4,5807
17661,2020-12-19,5,132
14557,2020-09-15,4,5805
16927,2020-01-18,5,161
1613,2020-02-08,0,62
1968,2020-08-28,0,60
1189,2020-11-01,0,64
11755,2020-05-08,3,1035
3541,2020-09-21,1,252
12262,2020-06-11,4,5752
150,2020-05-03,0,65
9327,2020-09-09,3,1033
13289,2020-06-24,4,5754
14558,2020-01-19,4,5726
4021,2020-06-26,1,263
17490,2020-08-22,5,158
659,2020-10-25,0,59
16412,2020-04-04,5,160
10965,2020-02-11,3,1032
9287,2020-09-18,3,1030
1086,2020-08-17,0,67
12660,2020-11-14,4,5771
1914,2020-09-28,0,66
16942,2020-01-23,5,165
14289,2020-08-11,4,5932
13923,2020-10-14,4,5769
16827,2020-09-09,5,165
10238,2020-04-13,3,1043
2988,2020-01-27,0,61
9673,2020-12-02,3,1037
9896,2020-11-27,3,1040
4280,2020-09-20,1,258
13389,2020-08-29,4,5775
13690,2020-07-26,4,5793
2326,2020-10-20,0,61
11496,2020-08-26,3,1023
11184,2020-04-12,3,1033
5818,2020-11-28,1,252
17541,2020-10-27,5,153
1087,2020-04-02,0,60
3767,2020-10-31,1,259
3614,2020-09-16,1,249
5116,2020-03-13,1,249
2111,2020-05-30,0,66
10861,2020-11-21,3,1029
3719,2020-10-25,1,258
17919,2020-11-04,5,149
6133,2020-08-14,2,326
9562,2020-05-29,3,1031
6310,2020-09-15,2,347
11779,2020-04-02,3,1049
657,2020-04-01,0,61
3997,2020-04-27,1,257
10842,2020-01-16,3,1039
9878,2020-11-27,3,1030
3595,2020-12-12,1,259
14495,2020-07-23,4,5777
16521,2020-09-03,5,149
3645,2020-09-18,1,254
16914,2020-08-05,5,147
16246,2020-11-20,5,156
530,2020-02-21,0,70
16289,2020-03-31,5,150
14996,2020-09-14,4,5671
5284,2020-06-02,1,255
11575,2020-09-27,3,1043
5398,2020-08-13,1,249
5246,2020-04-29,1,253
7954,2020-10-30,2,322
15215,2020-04-16,5,143
14464,2020-01-14,4,5739
12131,2020-12-06,4,5907
15861,2020-06-24,5,167
7369,2020-02-01,2,352
2254,2020-12-17,0,71
8596,2020-05-08,2,330
1812,2020-10-12,0,75
16801,2020-09-08,5,159
11307,2020-05-01,3,1025
2454,2020-07-19,0,67
8947,2020-03-20,2,324
16024,2020-02-08,5,164
3436,2020-02-10,1,258
9097,2020-06-07,3,1030
9728,2020-11-15,3,1041
12125,2020-10-12,4,5772
9763,2020-06-19,3,1028
12321,2020-11-20,4,5778
9799,2020-10-10,3,1037
11436,2020-05-27,3,1031
13634,2020-12-17,4,5696
6892,2020-03-17,2,323
3574,2020-08-27,1,251
15080,2020-03-25,5,150
2648,2020-05-07,0,60
17590,2020-03-15,5,129
2182,2020-11-27,0,69
2942,2020-08-19,0,62
13204,2020-02-27,4,5955
16689,2020-05-12,5,153
1567,2020-05-12,0,64
4639,2020-07-15,1,254
4489,2020-08-01,1,257
1539,2020-09-09,0,68
4025,2020-10-10,1,252
1365,2020-07-13,0,62
413,2020-08-13,0,69
11951,2020-03-27,3,1028
16673,2020-06-15,5,165
4653,2020-10-09,1,261
8524,2020-02-25,2,335
3092,2020-05-22,1,254
4022,2020-01-08,1,252
993,2020-06-16,0,61
5307,2020-05-06,1,256
15213,2020-01-27,5,159
1929,2020-10-16,0,59
17650,2020-05-06,5,144
7814,2020-05-04,2,342
12924,2020-12-22,4,5727
15016,2020-04-24,5,148
23,2020-07-04,0,65
14222,2020-07-26,4,5813
12752,2020-02-12,4,5719
5025,2020-05-20,1,250
8044,2020-02-22,2,332
3998,2020-10-28,1,256
10966,2020-11-29,3,1032
4819,2020-06-22,1,257
12981,2020-08-23,4,5882
8885,2020-11-21,2,359
12269,2020-07-09,4,5785
4454,2020-08-02,1,255
6178,2020-09-26,2,338
11867,2020-08-07,3,1028
17679,2020-03-26,5,152
4437,2020-03-25,1,250
15881,2020-04-03,5,139
12914,2020-11-17,4,5911
13560,2020-10-19,4,5626
10368,2020-04-16,3,1039
16769,2020-09-01,5,149
16262,2020-01-08,5,152
2499,2020-06-20,0,60
16880,2020-09-29,5,141
8575,2020-09-19,2,401
12374,2020-03-23,4,5970
12646,2020-09-15,4,5807
9581,2020-06-09,3,1034
15665,2020-12-26,5,147
12894,2020-08-03,4,5867
10919,2020-08-19,3,1029
14527,2020-03-12,4,5603
10417,2020-10-27,3,1030
12028,2020-02-08,4,5803
15127,2020-04-13,5,143
2189,2020-12-16,0,67
15451,2020-08-09,5,150
2739,2020-12-31,0,69
2689,2020-01-15,0,70
9166,2020-02-03,3,1034
14535,2020-04-23,4,5589
5373,2020-07-09,1,255
16360,2020-02-20,5,160
7808,2020-10-24,2,320
313,2020-08-27,0,66
10969,2020-10-01,3,1030
13630,2020-09-01,4,5974
17926,2020-02-19,5,167
15697,2020-01-01,5,154
13508,2020-06-22,4,6018
12180,2020-03-07,4,5651
13985,2020-12-03,4,5688
7094,2020-07-13,2,327
15581,2020-07-08,5,146
2244,2020-09-19,0,67
3996,2020-10-19,1,254
8434,2020-03-08,2,322
14697,2020-01-02,4,5672
5037,2020-11-22,1,257
2646,2020-02-03,0,59
16223,2020-11-10,5,160
937,2020-04-05,0,71
16212,2020-06-07,5,129
13432,2020-06-19,4,5709
10274,2020-03-07,3,1034
14135,2020-01-18,4,5693
13580,2020-11-07,4,5801
5196,2020-06-17,1,250
2873,2020-01-01,0,59
5657,2020-11-22,1,250
5616,2020-07-02,1,253
7343,2020-06-27,2,321
6065,2020-07-30,2,335
10690,2020-10-14,3,1032
12908,2020-01-17,4,5741
2204,2020-06-12,0,63
2806,2020-02-08,0,61
7511,2020-11-20,2,338
10046,2020-10-02,3,1038
5834,2020-04-25,1,257
14724,2020-09-08,4,5756
10126,2020-08-02,3,1036
1325,2020-06-11,0,56
11666,2020-10-13,3,1029
14691,2020-04-26,4,5724
12884,2020-02-11,4,5848
1875,2020-09-27,0,66
14929,2020-07-01,4,5880
563,2020-07-19,0,69
3832,2020-07-25,1,252
10981,2020-10-23,3,1029
5276,2020-07-09,1,256
11708,2020-11-10,3,1027
8739,2020-06-20,2,348
6869,2020-04-01,2,326
8569,2020-11-26,2,322
17282,2020-01-14,5,163
16534,2020-05-08,5,153
3050,2020-10-29,1,252
4170,2020-01-09,1,252
14277,2020-04-28,4,5827
14722,2020-07-11,4,5700
16746,2020-07-06,5,160
1433,2020-08-25,0,72
3963,2020-04-24,1,251
7096,2020-03-26,2,327
4264,2020-11-29,1,261
8816,2020-10-12,2,334
5726,2020-11-21,1,251
2481,2020-10-30,0,65
3121,2020-10-22,1,257
4848,2020-01-22,1,254
13265,2020-03-06,4,5675
3912,2020-08-01,1,252
15352,2020-10-13,5,163
13093,2020-06-03,4,5970
7689,2020-12-21,2,342
17451,2020-12-11,5,155
2471,2020-09-02,0,68
1482,2020-12-05,0,67
2093,2020-10-13,0,60
16516,2020-03-03,5,139
7904,2020-08-05,2,319
16296,2020-03-19,5,165
6253,2020-08-21,2,356
3620,2020-06-26,1,255
7801,2020-12-24,2,334
11801,2020-12-29,3,1028
7354,2020-08-10,2,342
14097,2020-03-24,4,5677
16290,2020-08-17,5,139
14889,2020-05-03,4,5792
1675,2020-05-13,0,62
17203,2020-10-10,5,159
11604,2020-08-16,3,1036
16907,2020-06-27,5,125
11843,2020-01-09,3,1031
10143,2020-05-17,3,1033
1503,2020-05-29,0,65
3966,2020-12-05,1,257
6467,2020-05-26,2,337
10575,2020-04-14,3,1034
11611,2020-03-23,3,1033
12239,2020-09-13,4,5699
5216,2020-02-29,1,256
